log_id,timestamp,user_id,username,authentication_method,source_ip,location,device_info,success,risk_level,mfa_status,failure_reason
982fed20-1635-487c-b2f8-eaf274f9b88f,2025-11-12T03:03:49.068077,bb4eaafa-6c28-4ffb-8063-aca25da21fd2,henry.martinez,mfa,192.168.1.102,"Toronto, CA",Mozilla/5.0 (iPad; CPU OS 14_0 like Mac OS X) AppleWebKit/605.1.15,True,low,not_required,
27b56c57-0be2-42e4-97c8-f9bb862e7a37,2025-11-12T05:27:20.064108,d8487f75-6daa-4cc6-8d04-3ce74c4f16db,emma.davis,mfa,100.64.0.50,"Sydney, AU",Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,True,low,verified,
e73d5464-5b8f-4afd-b346-8d2625ae8409,2025-11-12T06:02:18.062818,d8487f75-6daa-4cc6-8d04-3ce74c4f16db,emma.davis,sso,100.64.0.50,"New York, US",Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,True,low,verified,
fb6b3836-2720-4559-b787-e3827b0de3f3,2025-11-12T06:14:01.067118,a4284cd8-fef4-4909-834f-101593eb70f5,jane.smith,password,10.0.0.50,"Tokyo, JP",Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,True,low,not_required,
22c3c5af-0ce4-4600-b92a-151c1ce70455,2025-11-12T07:27:20.065539,5f30d243-e0ff-474a-8a26-a5343fc2b6b7,frank.garcia,sso,192.168.1.102,"Singapore, SG",Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,True,low,verified,
cccbdb3a-1592-40b8-88d0-6766787a2bb4,2025-11-12T07:46:38.066384,16a0abe7-5230-4970-9b55-a88000a808c6,alice.jones,biometric,192.168.1.101,"New York, US",Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,False,medium,not_required,invalid_mfa
ac678cb6-5f78-4959-90d1-b2509831e45d,2025-11-12T08:57:59.065241,bb4eaafa-6c28-4ffb-8063-aca25da21fd2,henry.martinez,password,10.0.0.50,"Singapore, SG",Mozilla/5.0 (iPad; CPU OS 14_0 like Mac OS X) AppleWebKit/605.1.15,True,low,not_required,
8665adf4-92e0-4555-b7e9-3a33c62f4709,2025-11-12T09:30:03.062488,a4284cd8-fef4-4909-834f-101593eb70f5,jane.smith,password,172.16.0.100,"Berlin, DE",Mozilla/5.0 (iPad; CPU OS 14_0 like Mac OS X) AppleWebKit/605.1.15,True,high,not_required,
7b17f3bd-228b-4720-bbe1-ac79be1781a0,2025-11-12T09:50:58.062732,5f30d243-e0ff-474a-8a26-a5343fc2b6b7,frank.garcia,password,10.0.0.50,"Singapore, SG",Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,True,medium,not_required,
d566616f-a3af-4fd6-a3a6-38cd87d8889b,2025-11-12T10:48:30.065849,957de9d5-ab66-4ea9-8450-ff3c9711c0e5,grace.rodriguez,password,192.168.1.102,"New York, US",Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,True,low,not_required,
8c0f830b-0203-4d96-b7b7-eb552947be4e,2025-11-12T15:05:47.062663,bb4eaafa-6c28-4ffb-8063-aca25da21fd2,henry.martinez,password,192.168.1.100,"Singapore, SG",Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X) AppleWebKit/605.1.15,True,medium,not_required,
19365b96-f6e3-4b37-8557-26539146c7b2,2025-11-12T15:16:59.063099,bb4eaafa-6c28-4ffb-8063-aca25da21fd2,henry.martinez,password,100.64.0.50,"Berlin, DE",Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,True,low,not_required,
938c8e65-d044-4dcb-a5f2-91848bc9152a,2025-11-12T17:32:09.063858,16a0abe7-5230-4970-9b55-a88000a808c6,alice.jones,mfa,203.0.113.45,"London, UK",Mozilla/5.0 (iPad; CPU OS 14_0 like Mac OS X) AppleWebKit/605.1.15,True,low,not_required,
3c1bbdf7-f11a-4e0c-8e61-742e7d4a6950,2025-11-12T18:23:28.063206,84a4bb8b-157a-43eb-9ca7-eddbefc287c5,john.doe,mfa,10.0.0.50,"Berlin, DE",Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,False,high,not_required,account_locked
9092f11a-2175-490e-ba73-89be9aebbe13,2025-11-12T19:56:03.063618,493e0bd1-6a81-4694-bb58-22b35a8d6722,bob.wilson,mfa,172.16.0.100,"Toronto, CA",Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,False,medium,not_required,invalid_mfa
c0ce2b86-a63a-45cd-a1e7-ececaedf5f97,2025-11-12T20:10:40.067605,957de9d5-ab66-4ea9-8450-ff3c9711c0e5,grace.rodriguez,password,203.0.113.45,"New York, US",Mozilla/5.0 (iPad; CPU OS 14_0 like Mac OS X) AppleWebKit/605.1.15,False,medium,not_required,expired_token
cf8c4813-27db-49a2-a188-91d8fcafe6b8,2025-11-12T20:29:29.067735,493e0bd1-6a81-4694-bb58-22b35a8d6722,bob.wilson,password,198.51.100.23,"Singapore, SG",Mozilla/5.0 (iPad; CPU OS 14_0 like Mac OS X) AppleWebKit/605.1.15,False,high,not_required,invalid_mfa
6e735758-4611-4dee-9c99-d327e494b487,2025-11-12T21:33:23.061862,5f30d243-e0ff-474a-8a26-a5343fc2b6b7,frank.garcia,mfa,192.168.1.101,"Tokyo, JP",Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,True,high,not_required,
dc0ea9bf-d2ff-47a5-9719-6ed47c2d911e,2025-11-12T22:59:52.062187,560f0236-666b-45fe-ac9d-d76be479eab4,david.miller,biometric,203.0.113.45,"Singapore, SG",Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,True,high,not_required,
9bdd9e2e-36ef-4598-9797-1809997aedc3,2025-11-12T23:09:32.066660,134feffd-2a65-4f09-b029-19af22b18637,charlie.brown,password,192.168.1.100,"Sydney, AU",Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,True,low,verified,
502638b1-4469-491c-9837-d3df91237153,2025-11-12T23:43:22.063596,493e0bd1-6a81-4694-bb58-22b35a8d6722,bob.wilson,password,198.51.100.23,"Toronto, CA",Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X) AppleWebKit/605.1.15,False,high,not_required,expired_token
55e6cd72-b92b-4f24-9e50-4ad0c00de5f5,2025-11-13T00:48:36.065511,84a4bb8b-157a-43eb-9ca7-eddbefc287c5,john.doe,password,192.168.1.101,"Sydney, AU",Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,False,medium,not_required,account_locked
254b72c8-0546-473f-aa31-3209948227cf,2025-11-13T01:54:39.064287,16a0abe7-5230-4970-9b55-a88000a808c6,alice.jones,password,192.168.1.100,"Berlin, DE",Mozilla/5.0 (iPad; CPU OS 14_0 like Mac OS X) AppleWebKit/605.1.15,True,low,not_required,
00c0b111-777d-4a32-a208-0fdbc2c1fa75,2025-11-13T02:02:25.068701,bb4eaafa-6c28-4ffb-8063-aca25da21fd2,henry.martinez,password,172.16.0.100,"New York, US",Mozilla/5.0 (iPad; CPU OS 14_0 like Mac OS X) AppleWebKit/605.1.15,True,low,verified,
a326bb9d-e569-48d7-a988-6609b7b1df19,2025-11-13T02:02:38.069003,bb4eaafa-6c28-4ffb-8063-aca25da21fd2,henry.martinez,mfa,100.64.0.50,"Paris, FR",Mozilla/5.0 (iPad; CPU OS 14_0 like Mac OS X) AppleWebKit/605.1.15,True,low,not_required,
0ce3e456-59eb-47c3-9c87-61941a0df34a,2025-11-13T04:30:00.062146,d8487f75-6daa-4cc6-8d04-3ce74c4f16db,emma.davis,password,192.168.1.101,"Tokyo, JP",Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,True,low,not_required,
8c3f43cc-cb50-4d32-a72b-d0aeb6a4e5e9,2025-11-13T05:45:12.063782,a4284cd8-fef4-4909-834f-101593eb70f5,jane.smith,biometric,192.168.1.101,"Tokyo, JP",Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,True,medium,verified,
abc1535b-8231-499c-90a0-686e70130532,2025-11-13T06:21:51.062510,16a0abe7-5230-4970-9b55-a88000a808c6,alice.jones,password,100.64.0.50,"Paris, FR",Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X) AppleWebKit/605.1.15,True,medium,not_required,
2666f0aa-ffc1-45fd-8a7c-ed931f30af50,2025-11-13T06:40:16.062482,d8487f75-6daa-4cc6-8d04-3ce74c4f16db,emma.davis,password,10.0.0.50,"Toronto, CA",Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,True,low,not_required,
fc636a19-58d7-45b4-9cef-c683ca249b1e,2025-11-13T06:54:32.061974,bb4eaafa-6c28-4ffb-8063-aca25da21fd2,henry.martinez,password,172.16.0.100,"New York, US",Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,True,low,not_required,
c5843866-9c67-4645-9055-bf90012293d3,2025-11-13T08:05:25.066993,5f30d243-e0ff-474a-8a26-a5343fc2b6b7,frank.garcia,password,172.16.0.100,"London, UK",Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,False,high,not_required,invalid_mfa
bc9c4671-3f74-4d4a-a76c-9fed471bcfaf,2025-11-13T08:22:57.062050,d8487f75-6daa-4cc6-8d04-3ce74c4f16db,emma.davis,password,172.16.0.100,"Toronto, CA",Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,True,low,not_required,
f1e7a884-1e6b-40f9-baed-eea4a54c726b,2025-11-13T09:13:04.063653,5f30d243-e0ff-474a-8a26-a5343fc2b6b7,frank.garcia,password,203.0.113.45,"New York, US",Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,True,low,not_required,
204c9be2-923c-487f-966c-b12e45d55d8e,2025-11-13T09:17:54.063159,134feffd-2a65-4f09-b029-19af22b18637,charlie.brown,mfa,192.168.1.102,"New York, US",Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X) AppleWebKit/605.1.15,False,high,not_required,expired_token
fbd9cf41-120e-4508-8ab7-53e0f91e560d,2025-11-13T09:40:10.062140,bb4eaafa-6c28-4ffb-8063-aca25da21fd2,henry.martinez,password,192.168.1.100,"London, UK",Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,True,low,not_required,
1e8750d3-c931-497a-80ef-cac6f7c0721c,2025-11-13T09:42:16.064793,16a0abe7-5230-4970-9b55-a88000a808c6,alice.jones,sso,198.51.100.23,"Singapore, SG",Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,True,low,verified,
b5008393-38dd-4840-849d-b2fcaf766eb7,2025-11-13T11:54:31.065476,5f30d243-e0ff-474a-8a26-a5343fc2b6b7,frank.garcia,password,100.64.0.50,"Toronto, CA",Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,False,high,not_required,expired_token
f5d1c7d4-7efe-4a64-bc4b-c69b46c00ed6,2025-11-13T12:16:33.066886,bb4eaafa-6c28-4ffb-8063-aca25da21fd2,henry.martinez,password,192.168.1.100,"New York, US",Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X) AppleWebKit/605.1.15,True,low,verified,
bbe39e33-4f08-4052-9ae0-270133756b22,2025-11-13T12:45:56.066069,a4284cd8-fef4-4909-834f-101593eb70f5,jane.smith,password,10.0.0.50,"Sydney, AU",Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X) AppleWebKit/605.1.15,True,low,not_required,
6f00e780-fb22-4e56-8d16-98edd1458af4,2025-11-13T13:30:36.062798,957de9d5-ab66-4ea9-8450-ff3c9711c0e5,grace.rodriguez,password,192.168.1.102,"New York, US",Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,True,low,not_required,
155114dd-a7e9-4f01-9085-db3d67848322,2025-11-13T14:51:47.068840,a4284cd8-fef4-4909-834f-101593eb70f5,jane.smith,password,100.64.0.50,"New York, US",Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X) AppleWebKit/605.1.15,True,medium,not_required,
c5bcca50-8a67-428c-9184-3ec08b5d7972,2025-11-13T14:52:05.063349,493e0bd1-6a81-4694-bb58-22b35a8d6722,bob.wilson,password,172.16.0.100,"Berlin, DE",Mozilla/5.0 (iPad; CPU OS 14_0 like Mac OS X) AppleWebKit/605.1.15,False,medium,not_required,expired_token
8642c7d8-aacb-4e13-8e3c-18c0de00e99f,2025-11-13T15:24:02.065148,134feffd-2a65-4f09-b029-19af22b18637,charlie.brown,biometric,192.168.1.101,"Sydney, AU",Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,False,medium,not_required,invalid_password
eee9a2ca-f420-49af-9c20-50b7402d044a,2025-11-13T16:06:16.061967,d8487f75-6daa-4cc6-8d04-3ce74c4f16db,emma.davis,biometric,10.0.0.50,"Berlin, DE",Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X) AppleWebKit/605.1.15,False,high,not_required,account_locked
af27e07a-15cc-4976-aabd-03b3970c2597,2025-11-13T17:21:58.061826,5f30d243-e0ff-474a-8a26-a5343fc2b6b7,frank.garcia,biometric,192.168.1.102,"Sydney, AU",Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,True,medium,not_required,
4178120a-0124-46cc-a0e9-0c379a2f73a8,2025-11-13T19:54:51.068995,bb4eaafa-6c28-4ffb-8063-aca25da21fd2,henry.martinez,password,192.168.1.102,"Toronto, CA",Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X) AppleWebKit/605.1.15,False,high,not_required,account_locked
ef648593-6888-45b2-810c-be41fd5f2ea6,2025-11-13T20:10:21.068662,a4284cd8-fef4-4909-834f-101593eb70f5,jane.smith,mfa,198.51.100.23,"New York, US",Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X) AppleWebKit/605.1.15,True,medium,verified,
0e523875-554b-40ea-83e1-0519d94fe11b,2025-11-13T20:42:09.066934,84a4bb8b-157a-43eb-9ca7-eddbefc287c5,john.doe,password,10.0.0.50,"Singapore, SG",Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X) AppleWebKit/605.1.15,False,medium,not_required,invalid_mfa
566c3d6f-9f76-43a8-8cb6-63961165a280,2025-11-13T20:49:54.067355,957de9d5-ab66-4ea9-8450-ff3c9711c0e5,grace.rodriguez,password,192.168.1.101,"Berlin, DE",Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X) AppleWebKit/605.1.15,True,low,not_required,
ff68d7e7-3d6a-4dd2-a898-84fdf7753e36,2025-11-13T21:11:39.063734,134feffd-2a65-4f09-b029-19af22b18637,charlie.brown,sso,192.168.1.101,"Tokyo, JP",Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,False,high,not_required,expired_token
5d506b22-d360-46d4-9769-2319fe3e3023,2025-11-14T00:31:52.067942,957de9d5-ab66-4ea9-8450-ff3c9711c0e5,grace.rodriguez,password,172.16.0.100,"Sydney, AU",Mozilla/5.0 (iPad; CPU OS 14_0 like Mac OS X) AppleWebKit/605.1.15,False,high,not_required,account_locked
3baa238a-77c4-47c7-89f4-a652935ca3f5,2025-11-14T01:23:05.066322,5f30d243-e0ff-474a-8a26-a5343fc2b6b7,frank.garcia,mfa,172.16.0.100,"Singapore, SG",Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,False,medium,not_required,account_locked
46f40339-27fc-4781-9b66-51847f52d2ca,2025-11-14T02:20:14.068578,560f0236-666b-45fe-ac9d-d76be479eab4,david.miller,biometric,192.168.1.100,"Toronto, CA",Mozilla/5.0 (iPad; CPU OS 14_0 like Mac OS X) AppleWebKit/605.1.15,False,medium,not_required,expired_token
3b850ac0-3835-4574-a193-e0a93df1a64b,2025-11-14T02:35:42.063383,d8487f75-6daa-4cc6-8d04-3ce74c4f16db,emma.davis,mfa,100.64.0.50,"Sydney, AU",Mozilla/5.0 (iPad; CPU OS 14_0 like Mac OS X) AppleWebKit/605.1.15,False,high,not_required,invalid_password
9db33f3d-1cd4-4743-97a7-effdd81b0f94,2025-11-14T03:55:34.062840,bb4eaafa-6c28-4ffb-8063-aca25da21fd2,henry.martinez,password,100.64.0.50,"Singapore, SG",Mozilla/5.0 (iPad; CPU OS 14_0 like Mac OS X) AppleWebKit/605.1.15,False,medium,not_required,expired_token
a87f9d6a-90bc-4710-a1e3-50b721079405,2025-11-14T04:59:01.063761,84a4bb8b-157a-43eb-9ca7-eddbefc287c5,john.doe,password,203.0.113.45,"Toronto, CA",Mozilla/5.0 (iPad; CPU OS 14_0 like Mac OS X) AppleWebKit/605.1.15,False,high,not_required,invalid_password
987314ee-dcd1-42db-b110-5bf656c6725c,2025-11-14T05:40:39.068607,134feffd-2a65-4f09-b029-19af22b18637,charlie.brown,password,192.168.1.101,"Sydney, AU",Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,False,high,not_required,expired_token
8d548dd3-8516-408e-8ec6-290cf723e98d,2025-11-14T06:08:46.063248,134feffd-2a65-4f09-b029-19af22b18637,charlie.brown,password,192.168.1.101,"Tokyo, JP",Mozilla/5.0 (iPad; CPU OS 14_0 like Mac OS X) AppleWebKit/605.1.15,True,medium,not_required,
2e0b2240-9ad1-4183-aef6-01cc660e5b84,2025-11-14T07:09:02.064689,bb4eaafa-6c28-4ffb-8063-aca25da21fd2,henry.martinez,password,192.168.1.102,"New York, US",Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,True,medium,verified,
3ac921c0-6558-479c-bd8a-2e4593414eda,2025-11-14T07:17:55.063631,560f0236-666b-45fe-ac9d-d76be479eab4,david.miller,password,100.64.0.50,"Toronto, CA",Mozilla/5.0 (iPad; CPU OS 14_0 like Mac OS X) AppleWebKit/605.1.15,True,low,verified,
36337eae-c5a7-4ef7-9fdf-9653045c4ab5,2025-11-14T07:25:25.064846,16a0abe7-5230-4970-9b55-a88000a808c6,alice.jones,password,10.0.0.50,"Paris, FR",Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X) AppleWebKit/605.1.15,False,high,not_required,account_locked
c2f1a105-aa4a-47fe-877a-5cd7622f7d39,2025-11-14T07:49:59.065413,493e0bd1-6a81-4694-bb58-22b35a8d6722,bob.wilson,password,198.51.100.23,"Singapore, SG",Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,True,low,not_required,
423926d5-f558-4ae6-9162-2ee3a2913978,2025-11-14T08:17:22.066776,a4284cd8-fef4-4909-834f-101593eb70f5,jane.smith,password,172.16.0.100,"Singapore, SG",Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,True,medium,not_required,
bbc91c23-2c8a-405f-ae9a-fb4ac427a518,2025-11-14T09:32:20.068682,a4284cd8-fef4-4909-834f-101593eb70f5,jane.smith,password,10.0.0.50,"Toronto, CA",Mozilla/5.0 (iPad; CPU OS 14_0 like Mac OS X) AppleWebKit/605.1.15,True,low,not_required,
cf509578-a5eb-4f3f-b163-190281468b2d,2025-11-14T13:48:55.066707,bb4eaafa-6c28-4ffb-8063-aca25da21fd2,henry.martinez,mfa,203.0.113.45,"London, UK",Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X) AppleWebKit/605.1.15,False,high,not_required,invalid_password
a1488895-7827-4387-a430-06b1a8ab640b,2025-11-14T14:09:55.062608,560f0236-666b-45fe-ac9d-d76be479eab4,david.miller,password,172.16.0.100,"Singapore, SG",Mozilla/5.0 (iPad; CPU OS 14_0 like Mac OS X) AppleWebKit/605.1.15,True,medium,not_required,
30bc8e9f-8ae6-45c1-adf3-d3ce89a36ed3,2025-11-14T14:28:39.063547,560f0236-666b-45fe-ac9d-d76be479eab4,david.miller,mfa,203.0.113.45,"Sydney, AU",Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,False,medium,not_required,invalid_password
a6b6b7be-3704-4a6c-b913-d6de2ced5444,2025-11-14T17:52:14.067022,bb4eaafa-6c28-4ffb-8063-aca25da21fd2,henry.martinez,password,203.0.113.45,"Paris, FR",Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,False,high,not_required,invalid_password
9eaadfe8-e215-4bd5-abd5-e272b2a9aaa1,2025-11-14T18:05:56.066088,493e0bd1-6a81-4694-bb58-22b35a8d6722,bob.wilson,password,172.16.0.100,"Berlin, DE",Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X) AppleWebKit/605.1.15,True,low,not_required,
9f5f728e-6da6-45fa-b2d7-901ad81a97a7,2025-11-14T18:58:20.062118,493e0bd1-6a81-4694-bb58-22b35a8d6722,bob.wilson,password,198.51.100.23,"Berlin, DE",Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X) AppleWebKit/605.1.15,False,high,not_required,invalid_password
5f597828-b0a9-4484-9b61-a32d6a2fed61,2025-11-14T19:58:12.066845,a4284cd8-fef4-4909-834f-101593eb70f5,jane.smith,password,192.168.1.100,"Tokyo, JP",Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,True,low,not_required,
e3a7db96-066e-494a-a80a-2ae390c16893,2025-11-14T20:30:32.069056,560f0236-666b-45fe-ac9d-d76be479eab4,david.miller,password,192.168.1.100,"London, UK",Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,True,medium,not_required,
af012e2b-7346-4998-854b-b4d4f72e5ba9,2025-11-14T20:50:48.063212,5f30d243-e0ff-474a-8a26-a5343fc2b6b7,frank.garcia,password,192.168.1.100,"Sydney, AU",Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X) AppleWebKit/605.1.15,True,low,verified,
f57cadd1-fd5e-42b0-8b9d-734f0d9bdb39,2025-11-14T22:18:25.064625,134feffd-2a65-4f09-b029-19af22b18637,charlie.brown,password,100.64.0.50,"Paris, FR",Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,True,high,not_required,
cb1e5402-f1aa-4554-9e6c-dc52b14b9023,2025-11-14T22:54:42.064531,493e0bd1-6a81-4694-bb58-22b35a8d6722,bob.wilson,password,192.168.1.100,"New York, US",Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,True,low,verified,
b94266cf-c9da-4f01-9d1c-5e0e6cfec993,2025-11-14T23:01:48.063300,bb4eaafa-6c28-4ffb-8063-aca25da21fd2,henry.martinez,password,100.64.0.50,"Toronto, CA",Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,True,low,not_required,
7005d6db-ad46-420b-824f-0115a9e5a16e,2025-11-14T23:04:38.067851,957de9d5-ab66-4ea9-8450-ff3c9711c0e5,grace.rodriguez,password,192.168.1.102,"Toronto, CA",Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,False,high,not_required,expired_token
e17a0f80-b74e-4f05-9f81-c5e7594db581,2025-11-14T23:17:15.064502,134feffd-2a65-4f09-b029-19af22b18637,charlie.brown,password,192.168.1.102,"New York, US",Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X) AppleWebKit/605.1.15,False,high,not_required,account_locked
25802139-adeb-4473-8821-0707d6a406f1,2025-11-15T01:14:40.069049,134feffd-2a65-4f09-b029-19af22b18637,charlie.brown,sso,203.0.113.45,"London, UK",Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,False,high,not_required,invalid_mfa
29ad4562-d06e-4bf6-aa50-9d3bb71437fb,2025-11-15T01:16:42.061939,493e0bd1-6a81-4694-bb58-22b35a8d6722,bob.wilson,biometric,198.51.100.23,"London, UK",Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,True,medium,verified,
6b0b8e79-ddbb-4ccf-944a-a4212f89c323,2025-11-15T01:18:28.064653,134feffd-2a65-4f09-b029-19af22b18637,charlie.brown,password,192.168.1.101,"Toronto, CA",Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X) AppleWebKit/605.1.15,True,medium,not_required,
7459d4d6-99bb-4fa2-becd-b4f305644631,2025-11-15T01:50:00.063687,560f0236-666b-45fe-ac9d-d76be479eab4,david.miller,password,198.51.100.23,"Paris, FR",Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,True,low,not_required,
ba34a01f-2ef6-4f74-b849-f00079427589,2025-11-15T03:06:01.066062,16a0abe7-5230-4970-9b55-a88000a808c6,alice.jones,password,10.0.0.50,"Paris, FR",Mozilla/5.0 (iPad; CPU OS 14_0 like Mac OS X) AppleWebKit/605.1.15,True,medium,not_required,
2a1d1e26-013e-4eb6-a23f-3253ea3f4b98,2025-11-15T04:53:49.068426,957de9d5-ab66-4ea9-8450-ff3c9711c0e5,grace.rodriguez,password,10.0.0.50,"New York, US",Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X) AppleWebKit/605.1.15,True,low,not_required,
994ec76a-5d95-42dd-a8f4-66863f8438e7,2025-11-15T05:08:09.062824,957de9d5-ab66-4ea9-8450-ff3c9711c0e5,grace.rodriguez,biometric,192.168.1.100,"Sydney, AU",Mozilla/5.0 (iPad; CPU OS 14_0 like Mac OS X) AppleWebKit/605.1.15,True,low,verified,
490c94ca-be74-4cde-9dd7-5c15a69f30de,2025-11-15T05:50:36.064853,5f30d243-e0ff-474a-8a26-a5343fc2b6b7,frank.garcia,mfa,192.168.1.102,"Tokyo, JP",Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,True,medium,verified,
2313455c-0399-43f1-8a56-d8f5ef3d3f39,2025-11-15T06:22:09.065339,a4284cd8-fef4-4909-834f-101593eb70f5,jane.smith,password,192.168.1.100,"New York, US",Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,False,high,not_required,invalid_mfa
02d6b782-9f6e-47b1-ba0c-89f34cffbd67,2025-11-15T06:34:24.063918,84a4bb8b-157a-43eb-9ca7-eddbefc287c5,john.doe,sso,192.168.1.100,"Singapore, SG",Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X) AppleWebKit/605.1.15,False,high,not_required,invalid_password
a84433ca-a0c9-48d3-895b-19d90f64f7e2,2025-11-15T06:43:27.066255,560f0236-666b-45fe-ac9d-d76be479eab4,david.miller,mfa,198.51.100.23,"Berlin, DE",Mozilla/5.0 (iPad; CPU OS 14_0 like Mac OS X) AppleWebKit/605.1.15,True,medium,verified,
bc4f221a-7a7c-4401-bd1a-8fa8be674d54,2025-11-15T06:46:41.065099,84a4bb8b-157a-43eb-9ca7-eddbefc287c5,john.doe,password,192.168.1.102,"New York, US",Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,False,high,not_required,expired_token
423a8389-6331-46a8-bee3-c34315d7127f,2025-11-15T06:56:29.064646,560f0236-666b-45fe-ac9d-d76be479eab4,david.miller,biometric,10.0.0.50,"Singapore, SG",Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,True,medium,not_required,
7ca6be7d-85b1-4fa1-b0f3-74703edd331e,2025-11-15T07:44:28.064919,16a0abe7-5230-4970-9b55-a88000a808c6,alice.jones,password,192.168.1.100,"Toronto, CA",Mozilla/5.0 (iPad; CPU OS 14_0 like Mac OS X) AppleWebKit/605.1.15,False,medium,not_required,account_locked
