log_id,timestamp,protocol,source_ip,source_port,destination_ip,destination_port,bytes_sent,bytes_received,packets,action,flags,session_duration
8b0532d8-c697-4fc4-8576-1194ff359d79,2025-11-14T21:17:06.135517,ICMP,172.16.0.100,55433,192.168.1.100,5432,81717,18064,709,allow,[],1383
cd3de578-db08-4e1d-87ef-14fc8706e520,2025-11-14T21:37:26.134255,ICMP,100.64.0.50,49122,198.51.100.23,443,18880,44250,419,deny,"['SYN_FLOOD', 'PORT_SCAN', 'DDoS_ATTEMPT']",1199
b47b1d38-136c-4ce5-920a-5e244b2a3654,2025-11-14T23:13:49.132926,ICMP,192.168.1.100,53731,100.64.0.50,3389,9333,17440,823,allow,[],3299
418cee5c-0332-4d24-84d2-073268548cd6,2025-11-14T23:36:04.122947,TCP,192.168.1.101,25309,100.64.0.50,80,28224,89781,320,allow,[],952
de461dfd-7480-47ba-9a1f-b45004137fca,2025-11-14T23:53:46.132320,UDP,192.168.1.101,4936,192.168.1.100,3306,13205,93038,145,allow,[],2810
d25717af-964e-42e5-afa8-0a06f8992f53,2025-11-15T00:12:51.131326,ICMP,10.0.0.50,13527,10.0.0.50,80,5864,97812,821,allow,[],1308
19b2e013-7f82-4fca-86e2-b1deccc8ff2f,2025-11-15T00:46:51.131101,TCP,172.16.0.100,62118,192.168.1.101,3389,62417,481,876,allow,[],283
aea91f76-803d-4b25-80ea-469cf04bc971,2025-11-15T01:28:56.130145,UDP,198.51.100.23,33434,203.0.113.45,22,81811,65885,948,deny,"['SYN_FLOOD', 'PORT_SCAN', 'DDoS_ATTEMPT']",625
6a30659a-f8cd-4a1a-ae12-c19de29948ed,2025-11-15T01:31:56.129350,ICMP,192.168.1.100,19420,198.51.100.23,80,95464,66685,764,allow,[],488
f6f0a761-f867-416e-918a-6d8dc43571dc,2025-11-15T01:36:33.125174,TCP,198.51.100.23,30046,10.0.0.50,3306,621,43617,958,allow,[],2798
edc186ad-468f-4a0e-b0f6-ab721058e211,2025-11-15T02:29:09.133034,TCP,192.168.1.100,36780,203.0.113.45,22,20947,3449,715,allow,[],3509
5ba31c10-743b-4b3b-8a08-50386e9f518e,2025-11-15T02:43:14.124808,TCP,192.168.1.101,49035,10.0.0.50,80,72657,95380,983,allow,[],1967
ded25070-ba3e-478f-8f89-23a11b128015,2025-11-15T03:25:36.135398,UDP,203.0.113.45,44377,172.16.0.100,80,79382,61912,801,allow,[],2004
6c035170-9ff6-4323-bac0-967467bab1ea,2025-11-15T03:53:51.136306,UDP,192.168.1.100,18890,192.168.1.100,5432,69360,21916,808,allow,[],2147
4c48037f-91c0-4eab-87f9-a65b9fc7fa0f,2025-11-15T04:13:06.123945,TCP,10.0.0.50,35220,198.51.100.23,3389,41355,20760,704,allow,[],1836
2b8827d5-dbaf-41fb-afee-3eb7a26d26e4,2025-11-15T04:53:19.129852,TCP,172.16.0.100,57119,203.0.113.45,443,19757,20938,477,allow,[],1612
7125182e-b979-4b6b-b069-57840769de88,2025-11-15T05:09:47.127938,TCP,10.0.0.50,62173,192.168.1.101,443,60754,24237,86,allow,[],267
30232fa0-4601-413d-b945-ac890cc6d8ec,2025-11-15T05:54:29.124626,ICMP,203.0.113.45,19895,10.0.0.50,3306,25922,5673,698,allow,[],3234
3d12e158-e6c5-4e59-b849-cb83d297d2f1,2025-11-15T06:02:17.129254,UDP,100.64.0.50,63006,192.168.1.101,5432,98983,18125,654,deny,"['SYN_FLOOD', 'PORT_SCAN', 'DDoS_ATTEMPT']",712
1704579e-94fd-477f-a9b1-9a4a33d41134,2025-11-15T06:32:59.135826,TCP,192.168.1.100,13267,10.0.0.50,80,55347,39448,319,allow,[],2295
d38bf799-a8af-4a45-8a24-a42dc28c42ce,2025-11-15T07:05:13.131139,TCP,198.51.100.23,55828,192.168.1.102,3389,19342,61748,957,allow,[],1010
9395cbd2-8fdd-4bf7-9c57-a85a342729da,2025-11-15T07:15:20.133994,TCP,100.64.0.50,39512,192.168.1.102,3306,99753,59464,596,allow,[],2591
ac523498-4643-495a-9bee-8606b206d43d,2025-11-15T07:24:45.131036,TCP,203.0.113.45,27076,172.16.0.100,3306,18809,19707,917,allow,[],3
be660e8b-f55e-4415-85d9-2e9e0c198b3b,2025-11-15T07:54:34.132034,UDP,203.0.113.45,16194,192.168.1.100,443,46805,68919,283,allow,[],3082
d5b90877-bed6-439c-98db-c74f64b46807,2025-11-15T07:55:07.122908,UDP,192.168.1.102,36936,172.16.0.100,80,48551,36692,86,allow,[],2790
268c6a51-b73e-418d-be94-1c05da67454c,2025-11-15T08:11:00.123444,TCP,192.168.1.101,35240,192.168.1.100,443,2739,505,108,allow,[],1551
b45ab76f-e22e-4f3c-af0a-fb907dac7de4,2025-11-15T08:19:09.123311,TCP,203.0.113.45,59667,198.51.100.23,5432,89832,49909,634,allow,[],2456
b2b72abc-132a-414d-9d9d-0e6066c0bd90,2025-11-15T08:34:11.131180,TCP,10.0.0.50,10222,192.168.1.102,5432,85801,26322,836,allow,[],3424
ac3f7826-5f78-4164-baef-750fd879a59f,2025-11-15T08:42:21.131532,TCP,172.16.0.100,36888,100.64.0.50,3389,76719,88025,638,allow,[],716
c074c729-7082-4c98-971e-7d64dc4ce303,2025-11-15T09:31:37.134810,TCP,203.0.113.45,33261,192.168.1.100,3306,89744,35455,125,deny,"['SYN_FLOOD', 'PORT_SCAN', 'DDoS_ATTEMPT']",348
1b4c31c1-5b7f-4f93-8b3f-3429c06bfb32,2025-11-15T10:03:25.136096,TCP,192.168.1.102,40925,203.0.113.45,3389,52494,48743,20,allow,[],116
f6186d38-197e-4075-bec8-f583334317ae,2025-11-15T10:34:33.128131,TCP,203.0.113.45,24071,192.168.1.102,80,69601,64117,710,allow,[],3198
e26d4fb6-ad6f-4b4c-8464-2539db77a142,2025-11-15T10:40:27.134136,ICMP,198.51.100.23,48975,100.64.0.50,5432,72524,14685,541,allow,[],3515
0515b214-d4a2-4c49-80bc-03024141cddf,2025-11-15T11:22:21.134387,TCP,192.168.1.102,43337,100.64.0.50,3389,95681,21297,745,allow,[],2954
079fba72-26a7-477f-b56e-fd5401e5740c,2025-11-15T12:04:43.130436,TCP,192.168.1.102,59883,192.168.1.102,443,50552,37955,403,allow,[],3145
46c9e4aa-08f9-4ed3-9292-314c64fcde4b,2025-11-15T12:42:23.129069,TCP,10.0.0.50,50163,198.51.100.23,80,23895,7750,992,allow,[],2268
c26a5387-b42e-4466-9631-520eaf96f415,2025-11-15T12:49:50.130791,TCP,198.51.100.23,21797,10.0.0.50,80,14001,11322,101,allow,[],1561
9b842973-8fb7-4ca7-bd95-2ee1d0bd3c74,2025-11-15T13:39:19.134716,UDP,10.0.0.50,56443,198.51.100.23,80,39550,47672,267,allow,[],3468
e7357d8c-d6eb-43fa-8d81-7f128f0eb25f,2025-11-15T13:47:48.124069,UDP,10.0.0.50,29166,192.168.1.101,443,63039,26200,948,allow,[],600
f02f161e-3cd3-4370-a63a-dcf1ee2a2051,2025-11-15T14:01:52.134288,TCP,203.0.113.45,48195,192.168.1.101,80,6540,38392,824,allow,[],1629
8362ccf1-4a62-4d08-a2a9-710881babbe5,2025-11-15T14:10:39.135344,TCP,203.0.113.45,13008,172.16.0.100,3389,75351,70558,115,allow,[],27
eb319ee1-3a55-4613-8b2f-8916c8eb74f2,2025-11-15T14:39:45.129043,TCP,100.64.0.50,3949,192.168.1.102,3389,50704,70177,713,allow,[],2862
4bb2cefb-736c-4246-9612-eb688904e43c,2025-11-15T14:57:06.126647,UDP,172.16.0.100,37757,172.16.0.100,3306,54734,61726,785,deny,"['SYN_FLOOD', 'PORT_SCAN', 'DDoS_ATTEMPT']",362
1e5d5f98-33fd-447d-b013-c42feef4f4b4,2025-11-15T14:59:19.132439,TCP,10.0.0.50,61275,198.51.100.23,5432,63142,56184,243,allow,[],826
7acbd3f8-7c02-4de0-bdd2-b55667356183,2025-11-15T15:21:17.129697,TCP,172.16.0.100,58772,192.168.1.102,22,78112,42578,510,allow,[],2436
31d395ce-f5af-4a67-b269-03d29dcd842d,2025-11-15T15:34:46.132201,TCP,198.51.100.23,15163,203.0.113.45,3389,15026,32959,283,allow,[],2790
7dc77402-b1cd-49c1-9fcd-55f1b0f24600,2025-11-15T15:36:42.131234,TCP,198.51.100.23,42970,198.51.100.23,22,73053,55920,569,allow,[],1104
f1f30b35-3815-405a-9a16-04aba75295a5,2025-11-15T15:52:08.124987,TCP,100.64.0.50,61341,192.168.1.100,3389,61916,23322,283,allow,[],493
11f23f94-b5da-4384-a03c-6af419977049,2025-11-15T16:01:02.126545,UDP,100.64.0.50,17091,192.168.1.101,3389,78737,89268,171,deny,"['SYN_FLOOD', 'PORT_SCAN', 'DDoS_ATTEMPT']",921
5c794d04-0855-4259-8f11-0f22b3168be5,2025-11-15T16:54:12.136148,UDP,100.64.0.50,45930,198.51.100.23,3306,18513,95312,602,allow,[],3234
b650ba15-adbb-4ad4-949d-290a6e2f4ab1,2025-11-15T17:13:36.131879,UDP,192.168.1.100,55704,198.51.100.23,443,75866,406,511,allow,[],3156
58c8eed2-20bc-4e01-aa0b-2cc781f7e950,2025-11-15T17:33:38.132233,TCP,192.168.1.102,42729,203.0.113.45,5432,74152,63215,632,allow,[],2235
20b4b859-8614-46fc-b151-3d00e2be0224,2025-11-15T17:57:18.131912,UDP,192.168.1.100,44963,192.168.1.102,5432,54748,847,749,allow,[],540
4d006360-e857-45d4-8e1e-bd0945450870,2025-11-15T18:06:00.135284,ICMP,192.168.1.102,41973,203.0.113.45,443,7010,57771,290,allow,[],2301
dc34cab4-12fb-4e50-97b9-cb029bc8adc7,2025-11-15T18:14:22.135451,TCP,192.168.1.102,42320,203.0.113.45,3306,73334,93917,342,allow,[],2962
28d310ef-a212-48aa-b0f8-68d4ab95a114,2025-11-15T18:29:54.123045,TCP,203.0.113.45,6997,192.168.1.102,3306,92134,60549,131,allow,[],1899
76cca57e-fa0d-4584-8f14-c9c969e7cbf2,2025-11-15T18:33:28.133698,TCP,10.0.0.50,4484,192.168.1.102,3389,61590,32132,704,allow,[],2907
1ad2e864-0c85-4285-975f-2e5ad3973a05,2025-11-15T19:18:38.133713,ICMP,100.64.0.50,3396,192.168.1.101,3389,8205,46052,666,allow,[],1239
2bbd0471-cada-4441-826f-e800716318d8,2025-11-15T19:22:56.136697,TCP,198.51.100.23,15719,192.168.1.100,3306,22405,94929,617,allow,[],2627
44765c55-d2cc-4bf7-a28d-447398001067,2025-11-15T19:50:46.127430,TCP,172.16.0.100,12166,192.168.1.100,3306,66759,51323,319,allow,[],32
b0d95de5-6a9f-4d37-a9f4-1aa664f702b6,2025-11-15T20:10:42.129036,ICMP,172.16.0.100,64287,100.64.0.50,3306,28784,30340,899,allow,[],2930
bc39cdac-1396-4fda-9b8b-c5e297e8e640,2025-11-15T20:14:58.127152,TCP,198.51.100.23,42392,192.168.1.100,443,96230,57140,449,allow,[],1959
996e70a1-abd1-40be-bf50-4408e64f7323,2025-11-15T20:24:01.133584,UDP,203.0.113.45,47363,100.64.0.50,443,96051,1539,552,allow,[],803
55128314-ee9e-4973-a4d8-749742827661,2025-11-15T20:39:30.133209,TCP,192.168.1.101,48539,100.64.0.50,3306,97461,90136,32,allow,[],1469
d6a2703c-e865-49af-a4ea-be0d3e6e5250,2025-11-15T21:48:58.128296,ICMP,203.0.113.45,13433,192.168.1.101,5432,49840,52726,78,allow,[],909
3e5c4ae8-e2cd-4707-ad85-d08baf144f6c,2025-11-15T22:00:19.131013,TCP,192.168.1.100,7307,192.168.1.100,80,1510,87083,524,allow,[],813
9c09acee-2bd3-448e-ba20-b294c20602bb,2025-11-15T22:25:35.136824,TCP,192.168.1.102,25448,192.168.1.102,22,18401,1192,260,allow,[],3559
8206ef42-495d-446c-a684-c8f89f34d631,2025-11-15T23:51:02.124893,TCP,192.168.1.100,43875,10.0.0.50,3389,89373,86524,394,allow,[],264
79ba21c2-97a4-478a-81f5-359386c01cb4,2025-11-15T23:53:39.132609,TCP,172.16.0.100,57373,172.16.0.100,80,4694,21240,550,allow,[],30
dd7803b7-e65c-4aad-9cab-03b35d1656a8,2025-11-16T00:04:36.134671,TCP,10.0.0.50,30303,172.16.0.100,5432,3945,89075,587,deny,"['SYN_FLOOD', 'PORT_SCAN', 'DDoS_ATTEMPT']",585
f1b8b958-6e23-44fa-a4cc-52445067c7d5,2025-11-16T00:11:09.129160,TCP,10.0.0.50,9513,100.64.0.50,3306,19375,49252,742,allow,[],1452
bfef74b1-9b92-4780-bdba-72c02a8c2b62,2025-11-16T00:58:18.130771,TCP,198.51.100.23,27745,192.168.1.102,3306,21697,73519,722,allow,[],1026
eaafcf1c-61ce-42aa-8532-e4daf98dabdb,2025-11-16T01:29:11.128854,TCP,172.16.0.100,18863,10.0.0.50,5432,31411,95529,535,allow,[],3353
1b0b2b0e-b137-45d4-8df7-313116c617a8,2025-11-16T01:37:00.127563,TCP,172.16.0.100,44339,172.16.0.100,22,66185,34861,314,allow,[],1254
0bcc92b1-24a4-41cd-8ba1-42fe565fefb7,2025-11-16T01:46:03.133040,TCP,192.168.1.100,64247,198.51.100.23,443,70291,58748,608,allow,[],2
ddec606b-6ada-421c-ad0e-61d097914e80,2025-11-16T01:55:57.126251,UDP,192.168.1.102,4848,172.16.0.100,3306,78205,83094,948,allow,[],1543
e7d6bce9-1f9e-47b8-b261-9c1589d87561,2025-11-16T02:14:27.135157,TCP,192.168.1.102,40073,10.0.0.50,22,23905,56988,230,allow,[],2703
063f4210-92c2-4c0a-9347-c56915891e17,2025-11-16T02:26:08.123834,TCP,172.16.0.100,34818,203.0.113.45,5432,83361,4530,639,allow,[],466
41db295e-7c40-46d5-b375-fac91a08365f,2025-11-16T02:45:07.134754,UDP,10.0.0.50,5701,192.168.1.102,3389,58363,2235,137,allow,[],176
e4a990f1-5f98-45ca-b54f-0a785e758002,2025-11-16T03:17:52.122788,TCP,198.51.100.23,43900,10.0.0.50,3389,65292,3309,414,deny,"['SYN_FLOOD', 'PORT_SCAN', 'DDoS_ATTEMPT']",3228
b58d70f2-9492-4051-85b2-67f8fc8f5126,2025-11-16T03:32:38.131513,TCP,100.64.0.50,51230,192.168.1.101,443,65266,62365,803,allow,[],2375
3f5609cc-1994-4bb1-b3eb-d6a506dd6578,2025-11-16T04:00:10.132901,TCP,203.0.113.45,19944,10.0.0.50,443,82198,13653,265,allow,[],1351
beb2f5b5-45e2-47c5-b562-4a048497b962,2025-11-16T04:05:32.126853,TCP,10.0.0.50,25821,172.16.0.100,3306,6097,77100,633,allow,[],799
055c10f4-97a0-4c42-8076-edbd6630a18c,2025-11-16T04:24:50.130682,ICMP,100.64.0.50,31138,100.64.0.50,3389,93660,30124,838,deny,"['SYN_FLOOD', 'PORT_SCAN', 'DDoS_ATTEMPT']",3292
802c512d-8829-431d-847e-6836a1b89329,2025-11-16T04:29:20.127098,UDP,198.51.100.23,60215,192.168.1.102,5432,9059,96226,871,allow,[],1169
eb6578e8-4b7c-44c7-a2ca-664c49e3ea2a,2025-11-16T05:00:36.133242,TCP,192.168.1.102,37012,10.0.0.50,5432,7203,18954,806,allow,[],3376
5524c95c-d1f0-44de-b9d5-ff47765f7e33,2025-11-16T05:22:54.123595,TCP,192.168.1.100,27223,10.0.0.50,3389,19117,87254,634,allow,[],713
ab1717be-791f-42aa-aa9b-9cd6ef20b662,2025-11-16T05:26:08.133981,TCP,100.64.0.50,58171,192.168.1.102,443,81566,28028,510,allow,[],2643
1c2be139-1b11-49e3-b905-ca0bd1cafacd,2025-11-16T05:29:09.134348,TCP,198.51.100.23,37479,198.51.100.23,22,94049,50797,664,allow,[],2365
339ad457-07c8-4f24-8216-e8d827f23394,2025-11-16T05:48:38.132597,UDP,203.0.113.45,21412,192.168.1.102,3306,25822,39189,808,deny,"['SYN_FLOOD', 'PORT_SCAN', 'DDoS_ATTEMPT']",2305
9988c9f1-599d-42aa-ba9a-53f810d31d40,2025-11-16T06:04:48.136550,TCP,198.51.100.23,17532,203.0.113.45,443,56461,91816,311,allow,[],786
0efec93f-53a3-4526-a412-5acb60d87eee,2025-11-16T06:12:40.126558,UDP,192.168.1.101,15541,172.16.0.100,80,66454,66587,132,allow,[],1120
8f22fb91-7b40-43d2-a56b-fc4a73186cb1,2025-11-16T06:58:01.131333,TCP,192.168.1.101,60233,100.64.0.50,22,4229,82058,202,allow,[],924
01d79292-4502-45a4-9cdd-dc853b11cc42,2025-11-16T07:02:12.134804,TCP,192.168.1.101,32324,10.0.0.50,5432,49140,96142,375,allow,[],3331
44415b92-9eac-4e3b-bc15-32e7978076c4,2025-11-16T08:34:02.133289,UDP,192.168.1.100,47746,203.0.113.45,443,92755,15662,550,allow,[],378
84462164-4452-4515-b8ef-2e5d4bbb0f3d,2025-11-16T09:20:31.131953,TCP,192.168.1.101,31110,192.168.1.102,3306,76431,95976,182,allow,[],2421
3abd7714-7e6a-4f4e-bc50-a2dcf6495e79,2025-11-16T09:23:35.128828,UDP,203.0.113.45,10658,203.0.113.45,5432,71431,73628,457,allow,[],562
2d2fb4b2-4cd4-41df-a4ae-2e72bfa88e5c,2025-11-16T09:28:46.136645,TCP,192.168.1.102,53636,203.0.113.45,443,74851,7066,845,allow,[],611
2d5ba3d1-a525-48d7-9953-32621475868e,2025-11-16T09:30:20.136532,TCP,192.168.1.100,14831,192.168.1.101,5432,64566,7282,553,allow,[],1565
634e3575-5c7f-4b49-985e-11c1a59cd5a6,2025-11-16T10:03:47.134882,TCP,100.64.0.50,6137,192.168.1.100,22,68315,69066,480,allow,[],31
44377224-e069-4399-8108-586aed50792f,2025-11-16T10:16:06.125283,UDP,192.168.1.102,32084,172.16.0.100,3306,69957,95402,609,allow,[],680
1b02432f-1e60-460e-93c0-1409444faa50,2025-11-16T10:44:49.136407,TCP,203.0.113.45,51171,192.168.1.101,5432,40385,19371,533,allow,[],192
7153e4a5-a666-4de2-9636-4b16992a9fb4,2025-11-16T11:04:00.130232,UDP,192.168.1.100,63859,100.64.0.50,22,72606,38225,188,allow,[],2477
663f098a-cd94-4013-b7ee-24242e557c9a,2025-11-16T11:46:36.123113,TCP,192.168.1.100,56343,172.16.0.100,5432,53177,87304,451,allow,[],1207
a92d8247-62e3-4821-a90a-25e7c59f6a2c,2025-11-16T11:55:16.134406,ICMP,198.51.100.23,1569,192.168.1.100,3306,54480,97606,110,allow,[],3208
c6e7a35a-983c-4225-8ef7-ec5acf5ed991,2025-11-16T13:06:42.132081,TCP,198.51.100.23,19592,192.168.1.101,3389,46697,40837,751,allow,[],3040
67b9333d-c0af-4e9f-9e86-a66e9f019761,2025-11-16T13:08:37.134785,TCP,198.51.100.23,43839,198.51.100.23,3306,92387,9031,562,allow,[],3493
65bf2b64-e168-4b1b-949a-f75ef65b6e64,2025-11-16T13:24:53.136811,TCP,198.51.100.23,30956,192.168.1.101,22,82938,33790,124,allow,[],1181
77c0428c-5924-4b88-b069-03d2d40ef3da,2025-11-16T13:30:18.129498,ICMP,203.0.113.45,65119,100.64.0.50,443,67399,15950,776,deny,"['SYN_FLOOD', 'PORT_SCAN', 'DDoS_ATTEMPT']",2668
9e295088-fc91-4774-bbcc-c3ed1e1c4f18,2025-11-16T13:37:35.131919,UDP,10.0.0.50,15704,100.64.0.50,3389,92100,14001,447,allow,[],2540
8b217a3b-b407-46a8-abc7-906af9c305e5,2025-11-16T13:50:33.132518,UDP,198.51.100.23,12794,172.16.0.100,443,14904,58519,949,allow,[],1401
6e60e7f0-6d38-4390-9636-99ced16ddd5f,2025-11-16T14:08:38.134518,UDP,192.168.1.102,23386,172.16.0.100,3306,32892,10431,672,allow,[],438
1e270f1e-1557-4699-8b92-170661111d8c,2025-11-16T14:21:55.124847,TCP,192.168.1.101,11847,198.51.100.23,3389,17095,40235,676,allow,[],2723
4e499577-451e-4436-9ed1-59f0ab0ce09b,2025-11-16T15:19:55.122809,TCP,203.0.113.45,13947,192.168.1.100,5432,22206,88226,573,allow,[],571
78abf5cf-1ab5-4204-bb64-e41d86b7507a,2025-11-16T15:21:31.132054,TCP,100.64.0.50,5036,192.168.1.101,443,42705,49289,784,allow,[],2529
aa12edf3-3962-4fd6-a0d4-414c418b0302,2025-11-16T15:26:04.136927,TCP,10.0.0.50,47236,172.16.0.100,5432,57510,36404,262,allow,[],422
8a8b33b8-0eda-46d1-b579-8ed40a82870b,2025-11-16T15:38:13.129401,TCP,100.64.0.50,52575,192.168.1.100,443,10613,77009,995,allow,[],2596
4e81b0f2-6196-4145-b5c8-ffa3b1b13e9a,2025-11-16T15:52:42.125200,UDP,203.0.113.45,47448,172.16.0.100,80,6892,209,804,allow,[],306
7a7a0877-f210-4952-af25-9773f3aab341,2025-11-16T17:02:22.124030,TCP,192.168.1.101,64010,10.0.0.50,80,82673,95635,581,allow,[],1432
3121ebe8-d4e2-4782-abe3-eb3a21423bdf,2025-11-16T17:07:49.124718,TCP,198.51.100.23,17503,192.168.1.101,3306,95495,63854,329,deny,"['SYN_FLOOD', 'PORT_SCAN', 'DDoS_ATTEMPT']",3460
aba8be12-75b8-499a-b083-f18610c6abc2,2025-11-16T17:39:02.128196,UDP,192.168.1.102,51729,203.0.113.45,3389,24080,21306,310,allow,[],2972
68b6932a-ce9c-4cda-a07a-ebd8b302b019,2025-11-16T18:07:01.123918,TCP,10.0.0.50,53297,192.168.1.102,443,53222,82510,468,allow,[],258
4aab1fac-90cc-4c34-8796-9867d3af2613,2025-11-16T18:27:29.125033,TCP,100.64.0.50,35346,192.168.1.100,80,89811,14154,609,allow,[],1468
63b3aefb-b036-4495-be60-e197a43330ff,2025-11-16T19:19:08.123808,TCP,198.51.100.23,38749,203.0.113.45,3389,16787,77687,553,allow,[],31
67f651c0-0adf-4241-885b-9152143cb20a,2025-11-16T19:21:00.134068,TCP,172.16.0.100,4768,198.51.100.23,22,4910,42725,394,allow,[],507
78b692ca-7114-4894-983e-004ce405a60b,2025-11-16T19:38:04.126379,TCP,172.16.0.100,3299,203.0.113.45,80,76640,74071,289,allow,[],1284
1050cc9b-120b-4a44-8f19-98797e417642,2025-11-16T20:14:28.125872,TCP,100.64.0.50,14927,198.51.100.23,22,55793,67954,147,deny,"['SYN_FLOOD', 'PORT_SCAN', 'DDoS_ATTEMPT']",2180
66749024-4122-4720-a667-5dd7d6ae732a,2025-11-16T20:21:21.135220,TCP,203.0.113.45,34400,192.168.1.102,443,90353,28266,654,allow,[],618
6da9e850-325d-437b-9195-62b1509d58bc,2025-11-16T20:39:36.134262,ICMP,100.64.0.50,16596,192.168.1.100,22,89181,86829,906,allow,[],2527
50f9eb53-7132-4bbb-8c63-fa2f891389dc,2025-11-16T20:43:49.127971,TCP,100.64.0.50,52179,192.168.1.102,80,46182,24808,218,allow,[],374
8289593e-ae34-43bb-becb-e8b0e83fa796,2025-11-16T20:49:50.135907,ICMP,100.64.0.50,11469,203.0.113.45,80,76684,90687,109,deny,"['SYN_FLOOD', 'PORT_SCAN', 'DDoS_ATTEMPT']",438
46d692fb-7163-45e7-b13f-5cc6dea75218,2025-11-16T21:17:39.130240,TCP,203.0.113.45,10385,203.0.113.45,5432,9775,42114,349,allow,[],3545
d44c0118-459f-4066-b405-47bf95709910,2025-11-16T21:21:27.129296,TCP,198.51.100.23,2103,192.168.1.101,5432,16046,7787,923,allow,[],453
c0147386-4241-4c7f-9d34-4fd9e8fc74fd,2025-11-16T21:29:43.127635,TCP,198.51.100.23,17108,192.168.1.102,3306,92656,37672,831,allow,[],1363
e78dd4dd-62fb-4f53-9d7e-c5b06eaa30a7,2025-11-16T21:47:43.136512,TCP,100.64.0.50,26673,10.0.0.50,443,47400,62563,277,allow,[],3578
a2d177fe-d45e-48f5-bb05-d1e3a76dbf2e,2025-11-16T21:49:12.133009,UDP,203.0.113.45,49996,172.16.0.100,3306,35442,47542,231,deny,"['SYN_FLOOD', 'PORT_SCAN', 'DDoS_ATTEMPT']",3094
d9ff76ac-0f2e-4124-9df1-e096f703a384,2025-11-16T22:10:59.136199,TCP,192.168.1.102,34042,192.168.1.100,80,89761,90845,470,allow,[],1454
4223af0e-d2f4-4a93-8d22-444695980746,2025-11-16T22:23:11.128780,TCP,10.0.0.50,64370,198.51.100.23,3306,74969,28832,136,allow,[],3520
ebaca973-9650-4608-abb7-4b7bdd0585eb,2025-11-16T22:46:32.127538,ICMP,198.51.100.23,40700,192.168.1.101,443,606,85502,142,allow,[],1753
95698dc6-78a5-42d7-873c-e0e801961fda,2025-11-16T23:00:20.129887,TCP,198.51.100.23,49443,192.168.1.100,443,29778,46030,247,allow,[],951
e138ce37-139e-4e14-b9c7-aefe6fc32feb,2025-11-16T23:30:40.125187,TCP,198.51.100.23,56238,10.0.0.50,22,42354,75289,116,allow,[],1897
afee1afd-51bb-4384-971b-62c4d5b555bc,2025-11-17T00:08:13.133954,TCP,198.51.100.23,14661,198.51.100.23,3306,39901,12578,878,allow,[],3013
bb23bfdb-b483-458b-a9fb-90a89bde53fa,2025-11-17T00:17:13.133921,TCP,100.64.0.50,60537,203.0.113.45,5432,17238,4456,956,allow,[],1939
b48d4d58-bf98-4394-8d63-a812d12d1487,2025-11-17T01:04:09.136525,TCP,192.168.1.100,1604,192.168.1.101,5432,90241,14544,358,allow,[],1136
eab426c5-28aa-47b5-9853-dd77bf16c643,2025-11-17T01:24:41.125046,UDP,192.168.1.102,10857,192.168.1.101,22,38619,45790,820,allow,[],188
b093d2b2-0ce1-44f6-afc5-0f6cd684f8cc,2025-11-17T02:45:44.129825,TCP,172.16.0.100,4674,192.168.1.100,3389,5119,37901,106,allow,[],3339
5c21b3ff-7a77-4cd1-bf8f-8d719c5e44fe,2025-11-17T02:49:53.123363,UDP,192.168.1.101,39930,203.0.113.45,80,63020,16910,72,deny,"['SYN_FLOOD', 'PORT_SCAN', 'DDoS_ATTEMPT']",335
46f4b867-8b9a-4a5a-b975-96d60cb7a906,2025-11-17T03:18:07.123745,UDP,10.0.0.50,27807,192.168.1.100,22,52483,94080,598,allow,[],419
de510f87-98b9-4c25-8ba5-0c78092e4348,2025-11-17T04:16:30.129556,UDP,10.0.0.50,49060,198.51.100.23,443,12065,54584,711,allow,[],2427
0c3cd3f7-7f93-41a8-b734-b22059bc9fa6,2025-11-17T04:20:34.135458,UDP,172.16.0.100,33330,192.168.1.102,3306,91051,69905,123,allow,[],850
7d3f1ee3-fb95-45e8-bff6-70a9d3786db7,2025-11-17T04:36:50.123773,UDP,192.168.1.100,2561,10.0.0.50,80,51394,8452,461,deny,"['SYN_FLOOD', 'PORT_SCAN', 'DDoS_ATTEMPT']",2834
0dc1d18e-a74e-443e-8cc1-2f4a126a728f,2025-11-17T04:49:32.131151,TCP,192.168.1.100,34550,192.168.1.100,80,77915,87007,909,allow,[],2029
756cfca4-5ad2-4fab-8915-aeeeccca62dd,2025-11-17T04:51:09.136683,ICMP,192.168.1.100,17730,192.168.1.101,443,84675,67225,244,allow,[],3228
c1975472-9c66-4e3e-a6ed-7a86197d1f27,2025-11-17T05:07:20.125168,TCP,172.16.0.100,15313,203.0.113.45,3389,21286,46816,301,allow,[],3153
74dffbe3-f32f-44f7-b648-7592a2309643,2025-11-17T05:45:20.135683,TCP,100.64.0.50,36708,192.168.1.100,3389,34237,70547,226,allow,[],2930
a07ea9f4-c7ce-4f90-80cd-24ade935d254,2025-11-17T06:11:30.134817,UDP,192.168.1.102,61888,172.16.0.100,22,58821,73995,897,allow,[],2999
0ea07936-2148-4624-bc22-21d379f4e49e,2025-11-17T06:23:09.134760,TCP,172.16.0.100,29800,100.64.0.50,22,7069,18593,376,allow,[],649
ac98413b-b2e7-419f-bb38-58633c4e9ab6,2025-11-17T06:23:49.128105,TCP,192.168.1.101,31987,192.168.1.101,3306,16161,18214,543,allow,[],2080
