event_id,timestamp,event_type,severity,source_ip,destination_ip,user_id,resource,action,result,threat_type,risk_score,metadata_bytes_transferred,metadata_duration_ms,metadata_protocol
bab41726-6b90-459f-bcfa-801e4666da5c,2025-11-11T16:52:07.101523,policy_violation,critical,100.64.0.50,172.16.0.100,1d00e809-b417-4aeb-8f86-fb09dfefb7ee,/api/admin/config,update,blocked,credential_stuffing,10.0,387916,4889,SSH
55397bfd-25e3-465a-a273-d7ad9316b414,2025-11-11T18:42:33.101500,admin_action,low,100.64.0.50,172.16.0.100,5029fc9c-2428-4b7e-8bfa-a484389a02a9,/api/users,update,allowed,,10.0,34785,1696,SSH
3cc82adf-9ef3-4049-8979-ab5fd95ec66c,2025-11-11T23:39:52.101803,resource_access,low,192.168.1.100,192.168.1.101,2dd840b3-2da1-442c-9c50-03382218a5b2,/api/reports,delete,allowed,,25.0,70862,2768,HTTP
3fccdf53-9575-463d-b55c-86e04813060c,2025-11-12T00:40:28.100356,policy_violation,low,172.16.0.100,192.168.1.100,e116931c-0e4e-4f7f-b211-68382a3aa0dc,/api/reports,update,allowed,,25.0,87093,2333,SSH
085b506c-158d-4d69-8357-6257d045fa83,2025-11-12T01:16:16.099158,admin_action,medium,198.51.100.23,10.0.0.50,6f58fdb6-312d-4b99-a595-98953d6942bc,/api/users,create,allowed,,25.0,391209,1786,HTTP
9cb0c8f8-b865-4be0-8683-deb395fad5cb,2025-11-12T04:04:18.099542,authentication,low,203.0.113.45,192.168.1.101,9723cc30-8246-4f18-95de-60eb2fa8fbfd,/api/reports,create,allowed,,25.0,39207,4223,SSH
ddf53a1a-e75e-417b-8eb0-36c4e4d1313e,2025-11-12T06:04:25.102051,policy_violation,low,100.64.0.50,172.16.0.100,cad970d0-f011-4466-adfd-73a38095e559,/api/reports,list,allowed,,10.0,403189,3043,HTTP
ee25a774-19f6-4e1f-8514-80b3ad35759c,2025-11-12T07:53:33.102819,admin_action,low,192.168.1.102,100.64.0.50,133de922-47f0-4e23-90a1-8b08816a2ba4,/api/analytics,delete,allowed,,10.0,188797,2952,RDP
f005d0ea-50c1-45b4-ad4e-36fb4e01d876,2025-11-12T09:19:56.099182,authentication,medium,192.168.1.101,10.0.0.50,fd315754-b669-41f1-b247-9e37a6a60a03,/api/settings,write,allowed,,10.0,572368,1752,HTTP
d9dcf51b-b97d-4068-8710-151adb74b4e6,2025-11-12T09:24:02.100694,authentication,medium,192.168.1.100,203.0.113.45,13e423be-8d86-4e8c-9a32-a2d42a0e61ff,/api/analytics,write,allowed,,10.0,142207,1851,HTTP
4f982535-b23c-438d-9109-ed1295918e22,2025-11-12T10:47:24.101962,suspicious_activity,medium,172.16.0.100,10.0.0.50,d4fb2bc7-7126-4c7f-ab11-7d62b5bf7d95,/api/analytics,write,allowed,,10.0,406754,2379,HTTP
0342cb33-3f9f-4996-a467-b13311104895,2025-11-12T11:24:42.099697,admin_action,low,10.0.0.50,10.0.0.50,bf6ddffe-999d-468a-b01f-2ffaa3cd768b,/api/analytics,write,allowed,,10.0,916018,788,HTTPS
27360085-6aec-422f-88e1-006f0a8883c0,2025-11-12T14:35:10.102559,admin_action,critical,203.0.113.45,203.0.113.45,f1a17a48-f714-4e95-b2a1-0635423cabf3,/api/analytics,read,blocked,brute_force,10.0,617142,3258,RDP
6aa13a0e-5b82-487b-aeb5-93d3e6fff9cb,2025-11-12T17:16:57.102605,data_access,medium,10.0.0.50,192.168.1.100,9c96a85a-ab39-4c85-8d6a-ed16479f1d66,/api/users,list,allowed,,10.0,132793,4962,HTTPS
1473a9a3-cdd1-4313-99c1-c60e48331310,2025-11-12T18:05:10.099111,policy_violation,low,198.51.100.23,203.0.113.45,c1172a29-d0fe-4df5-87e9-cfc5cc78ab93,/api/analytics,read,allowed,,10.0,421556,2227,SSH
ce69fe0e-e99e-4e6e-8b58-629f4807c3c2,2025-11-12T18:51:48.101384,authorization,low,100.64.0.50,172.16.0.100,538171e4-09ec-42ee-b21a-9fdb57066f53,/api/settings,list,allowed,,10.0,65247,634,HTTP
f24baec5-40d4-4b36-afd8-5e85f2d607ac,2025-11-12T20:23:46.101407,suspicious_activity,low,100.64.0.50,10.0.0.50,82659366-aa5d-4952-8ae9-616cf4ca5ce1,/api/settings,update,allowed,,10.0,76962,1057,RDP
aea0abe1-9a09-409e-9ca7-2ceb68ae8027,2025-11-12T21:05:07.102521,suspicious_activity,medium,192.168.1.100,192.168.1.100,88bb9177-4185-43a3-98df-b9558e75a6c2,/api/reports,write,allowed,,10.0,159159,262,HTTP
fc6b440d-e4f9-4ce6-a8be-1bb0b2844463,2025-11-12T22:24:22.101180,data_access,medium,100.64.0.50,203.0.113.45,ea5cb99f-e44a-4c5c-a5e4-bcc1a2cebf73,/api/users,create,allowed,,10.0,184354,2969,SSH
abe75fb7-9f55-4559-963c-cbdc58d49a8d,2025-11-13T08:47:11.101368,data_access,low,192.168.1.102,203.0.113.45,16ea1dbe-86ae-4c8a-be10-f987f442337c,/api/analytics,create,allowed,,10.0,232412,2818,RDP
dfb00fa4-e5e7-4fc3-a1df-a104d883ca43,2025-11-13T09:04:48.101255,resource_access,low,192.168.1.101,172.16.0.100,edffba96-e54f-49d7-819d-bfcfac3f4ae6,/api/analytics,create,allowed,,10.0,537711,429,HTTP
d9fcba19-9360-4b1b-a795-0fa869a0aab4,2025-11-13T11:00:11.099228,authentication,low,172.16.0.100,10.0.0.50,e39d2c58-03b6-42fb-8146-201c1ce9f348,/api/settings,create,allowed,,10.0,937669,1757,SSH
ffcfffe1-c162-4fe0-aa83-d1626e67cfdf,2025-11-13T12:22:28.101029,data_access,medium,172.16.0.100,198.51.100.23,620ad20f-5bfb-4b71-9492-2b86186d6d08,/api/settings,delete,allowed,,10.0,684312,3129,HTTPS
b92a2e6b-fb84-430c-8ae6-05f790c54b09,2025-11-13T15:51:56.099535,policy_violation,low,192.168.1.101,203.0.113.45,7eb52d84-f15a-4a83-b63d-e1143829152a,/api/analytics,read,allowed,,10.0,970933,2285,HTTPS
f29119bc-b80e-4801-9d79-7ef698744e3a,2025-11-13T16:17:54.100480,authentication,medium,198.51.100.23,192.168.1.101,ae6becf7-d471-460b-a5e4-bda5fa5b33ce,/api/data/secure,create,allowed,,10.0,868092,4631,HTTPS
8916a9e3-a566-4ba7-ad93-8a630f8a3012,2025-11-13T18:58:13.099727,authentication,low,192.168.1.100,100.64.0.50,7d15d5de-31c4-46ac-9561-37192c241cb1,/api/admin/config,list,allowed,,10.0,232236,2689,RDP
3feaf37e-d6f9-42b5-843d-508fa65d1b71,2025-11-13T19:06:29.099094,admin_action,low,192.168.1.100,198.51.100.23,746eabff-c1b0-4701-8258-b29ee819fb5a,/api/settings,list,allowed,,10.0,731476,2756,HTTPS
eff3eaf1-7b7e-497c-bf88-3beea7d6d95f,2025-11-13T19:17:10.102758,admin_action,low,192.168.1.101,192.168.1.100,4476d108-96d3-4006-89a0-f43495be521f,/api/data/secure,read,allowed,,10.0,87934,1131,HTTP
d762bc05-a719-40b7-8d66-078037c8f29a,2025-11-13T19:20:25.099973,data_access,low,203.0.113.45,192.168.1.100,25a96ad0-4c95-4ed3-a269-491d548a7da2,/api/analytics,update,allowed,,10.0,402624,1949,HTTPS
fe616992-cd8b-436a-ba09-f6b0e0b93c2c,2025-11-13T21:12:10.100249,policy_violation,low,192.168.1.100,203.0.113.45,23f849a4-cc84-4a9b-b7fe-afc0d665fad5,/api/admin/config,list,allowed,,10.0,919560,4555,RDP
d29f4dea-ef47-4f92-9c49-a7b792d0cbb9,2025-11-13T22:45:37.099827,policy_violation,critical,192.168.1.101,203.0.113.45,c1b99372-687c-4aca-aad1-e5e3297b3711,/api/analytics,create,blocked,brute_force,10.0,425525,1603,RDP
0bd2ca7b-b846-4fff-ba82-da31dc0e4ca7,2025-11-14T00:49:07.102429,policy_violation,medium,172.16.0.100,203.0.113.45,959719cc-d1bb-4312-9b13-892a97f012f2,/api/data/secure,list,allowed,,25.0,894317,1194,HTTPS
6c0c291a-678b-4e15-869b-d63398bed73e,2025-11-14T02:21:34.101188,suspicious_activity,low,192.168.1.100,192.168.1.101,024a0e1e-2c2f-4dca-923b-d042e3ef9d24,/api/billing,write,allowed,,25.0,421982,3296,HTTPS
c28e406f-8e0e-43d4-b71a-93c538caff47,2025-11-14T02:22:53.102278,authentication,medium,203.0.113.45,100.64.0.50,2f8c2012-e4d8-4a9f-bb5c-6fa35dd40ff5,/api/analytics,read,allowed,,25.0,816822,2610,RDP
314ac46e-3e79-4960-af45-8b4b9287d734,2025-11-14T03:00:21.101538,authentication,medium,10.0.0.50,192.168.1.101,636fec10-40a1-4e42-bc45-65a497977e0f,/api/data/secure,delete,allowed,,25.0,260587,3489,HTTP
7d62bc67-0b19-4d7b-b919-bd4c42e507b4,2025-11-14T03:52:04.101695,suspicious_activity,medium,100.64.0.50,192.168.1.102,276025ef-73f6-4ae7-aa83-d1f9cfb6f279,/api/data/secure,write,allowed,,25.0,51707,4175,RDP
7d6a7c2a-978b-4686-b248-1bc7409415bb,2025-11-14T05:11:28.101818,suspicious_activity,low,100.64.0.50,192.168.1.101,8785a8cd-b9f5-483b-a1ee-3c7b799402cd,/api/settings,create,allowed,,25.0,293259,4218,HTTP
660c396d-f90a-43b0-b031-5d434f04c011,2025-11-14T06:21:15.102226,authentication,medium,192.168.1.102,198.51.100.23,f8e35417-0ab4-41df-9f9b-79fae825783d,/api/data/secure,read,allowed,,10.0,879755,589,SSH
e2224d2a-3fde-47e2-a1cc-7c99e58c9e65,2025-11-14T07:53:12.101984,authentication,medium,100.64.0.50,198.51.100.23,05fe315c-e904-46fd-8114-13dec67f1d76,/api/users,update,allowed,,10.0,210163,556,HTTPS
481106b3-a47f-4859-a93c-1f3dd1c614df,2025-11-14T08:38:35.100156,admin_action,medium,100.64.0.50,203.0.113.45,e0e70e89-b21f-4a29-a595-3aef37e37a51,/api/users,delete,allowed,,10.0,919601,2483,HTTPS
79b3f7ea-0de0-40a9-b3a2-954bfa8189fe,2025-11-14T08:51:58.100002,policy_violation,medium,10.0.0.50,100.64.0.50,24406ee8-fc92-49de-baab-01fedbf4bf56,/api/admin/config,update,allowed,,10.0,559949,3725,HTTPS
02391b52-b925-4965-ad1d-55f16b0a4621,2025-11-14T11:26:41.102270,suspicious_activity,low,192.168.1.100,192.168.1.101,d30479c3-3239-4877-9b6f-b89f025b026e,/api/data/secure,list,allowed,,10.0,963755,4792,HTTP
5b4492a1-63e8-46b8-a6a9-c8d9b48ff24e,2025-11-14T13:08:11.099076,admin_action,low,198.51.100.23,203.0.113.45,482fc77c-dd1b-45bb-adfe-8d51baba54a1,/api/users,list,allowed,,10.0,283238,548,HTTPS
4b0440be-f2b3-4559-8281-82534e3edc30,2025-11-14T13:54:37.100808,suspicious_activity,medium,203.0.113.45,192.168.1.102,8c624a46-a455-466c-8c16-6a469fa15c11,/api/admin/config,write,allowed,,10.0,658334,2540,HTTP
7b315546-6c27-42b4-b78a-94677d5b106a,2025-11-14T16:04:37.100104,resource_access,medium,192.168.1.101,198.51.100.23,82a4a9a3-905a-4b56-9334-5e2cf345049e,/api/analytics,delete,allowed,,10.0,848139,3548,SSH
9962f8a1-9aab-4d17-ab2d-b14bc8439e62,2025-11-14T17:29:48.099865,authorization,high,192.168.1.100,100.64.0.50,9bc342fd-2033-4ab2-b23a-839d403af90f,/api/admin/config,write,blocked,brute_force,10.0,369314,2141,HTTPS
5ef97a6c-0f34-4ea0-b151-533ae2370825,2025-11-14T18:36:33.101271,authorization,low,172.16.0.100,192.168.1.100,0021db87-3173-412d-8447-b6a247fd3344,/api/settings,delete,allowed,,10.0,555436,4984,SSH
570d60f4-b65a-496f-881e-a812bddad23c,2025-11-14T20:48:03.102188,policy_violation,low,203.0.113.45,192.168.1.102,3dc3805a-f6d2-4b9d-8481-54a47ad57180,/api/admin/config,create,allowed,,10.0,63744,3770,HTTPS
a843dd3d-b602-4763-8492-97a190f14891,2025-11-15T01:42:41.102582,authentication,high,10.0.0.50,198.51.100.23,093ae5be-e858-4210-9be7-c3bc8f6d6aad,/api/analytics,write,allowed,data_exfiltration,25.0,385362,1380,RDP
6e5c38c1-8134-42a9-9590-aa8248fcd909,2025-11-15T03:06:52.102360,data_access,low,172.16.0.100,203.0.113.45,27af59d1-7f65-4610-9190-a85af53c0488,/api/billing,create,allowed,,25.0,802983,4379,RDP
0039cf58-c2a0-4b14-a5b1-5b12c592ec47,2025-11-15T07:01:16.100891,policy_violation,low,10.0.0.50,10.0.0.50,eff0a622-68c2-4be9-8a65-153f60e30fc3,/api/billing,create,allowed,,10.0,205551,1973,RDP
0f1d27c5-a322-4110-b886-4294dfc835de,2025-11-15T08:12:04.101530,data_access,medium,172.16.0.100,198.51.100.23,f60fabe9-1e54-4c58-bc67-f344a31ddc05,/api/settings,create,allowed,,10.0,384121,3730,HTTP
fe0fb812-778c-4668-a308-da1c616bb338,2025-11-15T12:11:28.100519,policy_violation,low,100.64.0.50,198.51.100.23,016d4a33-d25d-4a87-9fe7-5dc63d2b2b6a,/api/analytics,write,allowed,,10.0,50730,1334,RDP
aaad1743-f0d5-4710-99c8-6ab35c4b63ae,2025-11-15T12:16:36.100959,resource_access,high,192.168.1.100,172.16.0.100,53a4bb5b-c5e4-4fc1-a915-7a62b9cbb30e,/api/data/secure,delete,blocked,suspicious_login,10.0,772482,2249,SSH
b1a132ed-72fb-43ab-89b6-820bf7226181,2025-11-15T12:56:20.102127,data_access,critical,198.51.100.23,192.168.1.101,ff6309d9-bf43-413c-9f53-6ce55bd36237,/api/billing,create,blocked,brute_force,10.0,815778,2847,HTTP
9280d6b0-ddf3-419a-8d97-735591f3c15f,2025-11-15T13:48:28.101173,resource_access,critical,192.168.1.100,100.64.0.50,894ed49b-21ca-4d96-b360-baca2df81400,/api/settings,list,blocked,anomalous_access,10.0,385928,4593,HTTP
3fd8dba1-4095-4354-986f-7e16f5133c62,2025-11-15T15:46:10.100096,policy_violation,critical,192.168.1.100,192.168.1.101,0da0f27a-13e6-45fb-8673-502b4ad62551,/api/billing,write,blocked,anomalous_access,10.0,723691,3877,HTTPS
78a92e49-c72e-4cee-919d-d6c7868428f5,2025-11-15T17:07:39.099651,suspicious_activity,medium,198.51.100.23,100.64.0.50,433c2b46-3136-45df-9dea-83f864bd1215,/api/reports,delete,allowed,,10.0,221575,2797,RDP
3806b425-5426-491f-80fb-1b95465ccccd,2025-11-15T20:13:53.100035,data_access,medium,172.16.0.100,192.168.1.100,b87d6045-17a6-486d-b9d7-9fb4991bc740,/api/admin/config,list,allowed,,10.0,941364,1825,SSH
80bf8912-bda2-4744-8a0e-2c505e7ebc16,2025-11-15T21:32:25.102293,data_access,critical,172.16.0.100,192.168.1.101,4a6f0bf8-d4e2-460f-803f-b3f1543e933e,/api/analytics,write,blocked,suspicious_login,10.0,710695,2981,HTTPS
c1833dbc-347d-46e5-bd67-da8d0fd5658f,2025-11-15T21:34:57.100456,data_access,medium,198.51.100.23,198.51.100.23,1ef595ab-1c3e-4bbb-ac23-74b6028e0d99,/api/billing,write,allowed,,10.0,711777,1100,HTTP
769e0d92-93f3-4dac-b5ec-9ae43f9c214c,2025-11-15T21:48:34.101399,data_access,medium,100.64.0.50,172.16.0.100,d3df52aa-382e-443f-b567-30e5880a6f9a,/api/data/secure,write,allowed,,10.0,12951,2098,RDP
e172714a-9799-4db0-b60e-17a5c026b945,2025-11-15T21:49:22.100503,authentication,low,192.168.1.102,192.168.1.101,825fa98c-ee22-4230-92de-2a39858c0ca1,/api/users,update,allowed,,10.0,146098,2936,HTTPS
88c4cc01-9e07-453f-b8cf-11eb601f9b38,2025-11-15T21:53:13.100625,policy_violation,low,100.64.0.50,192.168.1.100,7c705194-dc6a-47d0-b2b0-c3e794e920b2,/api/admin/config,delete,allowed,,10.0,153129,224,SSH
6a74c313-80c5-4058-b43d-f610efba8b62,2025-11-15T22:39:29.099987,suspicious_activity,low,192.168.1.102,192.168.1.102,d72f90ee-ee43-418b-9531-cd139304321a,/api/users,list,allowed,,10.0,212921,871,SSH
e4db0ab3-587a-4fec-b864-ec68e5533e19,2025-11-15T22:59:59.101681,policy_violation,low,192.168.1.100,192.168.1.100,af896900-6a69-4808-be0b-8ed6a0256f0a,/api/settings,update,allowed,,10.0,248413,2303,HTTP
0920bbc8-1c1d-42d5-a238-65651e2d5d08,2025-11-16T00:03:35.100906,admin_action,medium,100.64.0.50,192.168.1.102,a0991755-aff8-40a9-b4b6-2bec9428bda6,/api/billing,update,allowed,,25.0,979032,270,SSH
a016caa6-b806-42ab-af24-45212ecc5fce,2025-11-16T03:02:34.102711,suspicious_activity,low,100.64.0.50,10.0.0.50,0a7062be-3d2c-404e-b85a-73d06fe08dae,/api/analytics,write,allowed,,25.0,343550,2676,HTTPS
2219be04-bfd1-4296-b228-08fc5510fcdf,2025-11-16T06:52:07.101217,policy_violation,low,100.64.0.50,203.0.113.45,d71c380d-11a7-4fa6-a73c-0b9bc1a0bad5,/api/users,read,allowed,,10.0,474659,2659,SSH
60c69ad8-d624-43d3-ac30-3267c98e70b0,2025-11-16T08:35:53.101339,data_access,medium,192.168.1.100,198.51.100.23,e4147417-869a-4bb1-8b93-7d8e2093d9c4,/api/admin/config,read,allowed,,10.0,785050,1638,SSH
3de7f65c-97a4-47ad-970a-a55959c70f83,2025-11-16T08:54:45.102015,resource_access,medium,10.0.0.50,172.16.0.100,a3c56be8-53f6-4dcc-8b4c-11612efacc6f,/api/admin/config,write,allowed,,10.0,762849,2075,RDP
5183986e-3a94-4d1c-b6e4-e2697a692a1d,2025-11-16T10:59:22.100679,suspicious_activity,low,10.0.0.50,192.168.1.100,f1bde38a-6e98-42c9-96c6-2d7cc47cd1a1,/api/admin/config,delete,allowed,,10.0,903483,2896,RDP
6735edfb-a977-4e20-b0f7-2b225ba570c7,2025-11-16T12:10:03.098984,authentication,high,203.0.113.45,192.168.1.100,a4e3eb45-08a8-45dc-9433-88c5c1f6779c,/api/billing,read,blocked,brute_force,10.0,404833,2729,SSH
3c54c330-cf7b-4fec-bc75-18ffa8f50dba,2025-11-16T13:16:33.102743,authorization,medium,198.51.100.23,198.51.100.23,93296abd-aafc-4262-940e-dd852b739b26,/api/data/secure,write,allowed,,10.0,304346,4391,HTTP
41f89906-7f4e-43e3-9778-099f010113f3,2025-11-16T14:09:11.102089,authorization,medium,10.0.0.50,192.168.1.102,671353fd-bf08-4737-a95c-7f0832537081,/api/data/secure,create,allowed,,10.0,896284,2983,HTTPS
f3babd47-4600-4250-92ae-09fd618b704e,2025-11-16T15:54:54.099265,suspicious_activity,medium,10.0.0.50,203.0.113.45,fc03a1b4-5265-40d0-989f-de50b6706ed8,/api/reports,read,allowed,,10.0,674607,2543,SSH
e32452be-96e3-4562-adb0-ee51dc29546a,2025-11-16T16:59:28.100134,authorization,medium,198.51.100.23,192.168.1.100,07fe2a5a-9bdf-42b8-a5f0-384c668db1de,/api/settings,read,allowed,,10.0,100300,2072,HTTPS
40255493-03ed-434e-9ee2-33a98a4f2680,2025-11-16T17:00:40.102180,authorization,low,100.64.0.50,100.64.0.50,34966c04-8228-41a8-90e0-7c5e40d4320f,/api/reports,update,allowed,,10.0,88585,3168,RDP
94fecdfb-fd79-4638-8188-0277e1d03282,2025-11-16T17:11:51.099995,authentication,medium,192.168.1.100,10.0.0.50,8e51f8fd-4086-492e-ad61-f7fc006bb420,/api/admin/config,write,allowed,,10.0,413726,781,HTTP
69ea5184-51c2-4f27-8131-b7c0430e106f,2025-11-16T17:47:03.102331,resource_access,low,10.0.0.50,203.0.113.45,1f07cd60-ae93-44d9-bedb-53fb38de8782,/api/admin/config,list,allowed,,10.0,761498,3623,HTTP
6dddc9fe-a685-4e4f-a34c-facf41a3b75b,2025-11-16T18:04:35.099919,suspicious_activity,medium,192.168.1.101,192.168.1.101,1d0865f3-8b0a-48a4-910a-d4a3c76ffc10,/api/analytics,create,allowed,,10.0,812093,1604,HTTP
2f9b2632-2180-4690-90fd-0f2309526a1e,2025-11-16T19:11:44.101553,resource_access,medium,203.0.113.45,192.168.1.102,feb84448-09c1-4fab-8773-564498fc53a8,/api/reports,list,allowed,,10.0,358299,4262,HTTP
d2ede99d-913d-4c53-a5bd-1299fe7ae5e5,2025-11-16T19:36:01.100010,suspicious_activity,low,192.168.1.100,192.168.1.101,6f8333e9-192d-487a-800c-98172caf2e13,/api/users,update,allowed,,10.0,363671,4619,HTTPS
39708786-c4f9-4bc7-a026-420f65beefcf,2025-11-17T00:08:59.102529,suspicious_activity,low,192.168.1.100,192.168.1.102,aa72cf51-bad8-45f4-b917-27eade210fd6,/api/reports,create,allowed,,25.0,692239,3375,HTTPS
a2012baf-ec0b-49a1-be19-2a86322dc9e5,2025-11-17T00:31:00.102868,policy_violation,low,203.0.113.45,172.16.0.100,b1735b54-321e-4eca-9308-9794299ddba4,/api/data/secure,write,allowed,,25.0,318083,1422,HTTPS
5217a70a-9f4a-40fd-beaa-ed7102a070f9,2025-11-17T02:03:45.100549,policy_violation,medium,192.168.1.100,10.0.0.50,d1a47287-001a-4413-82f8-ccad3b1ccaee,/api/settings,list,allowed,,25.0,262321,3822,HTTPS
934b2ba4-90c1-476a-85aa-5b3c672ba609,2025-11-17T03:32:18.101733,authentication,low,203.0.113.45,192.168.1.101,d735b1e6-7683-4f1e-933b-a3cdd13409fb,/api/admin/config,read,allowed,,25.0,435001,1421,HTTPS
e63a47e1-402f-43a6-87e8-cb88d3d23747,2025-11-17T06:16:30.102536,policy_violation,low,192.168.1.101,192.168.1.100,191a057b-8078-49a0-a732-f0943e064b6b,/api/reports,list,allowed,,10.0,818176,2296,HTTPS
5078e73e-84fc-4fc7-b6d2-e46bfcc1035d,2025-11-17T14:09:21.102665,suspicious_activity,low,198.51.100.23,100.64.0.50,73450318-af8e-4906-8f40-4efc380e86cd,/api/data/secure,create,allowed,,10.0,366891,1810,SSH
e16d7640-6dc4-42fa-9077-0df76d6b315e,2025-11-17T15:10:17.102574,admin_action,medium,100.64.0.50,192.168.1.101,da9f0647-e5d4-4cd0-b4d1-de88ac97a726,/api/admin/config,update,allowed,,10.0,364765,1060,HTTPS
da2539b3-17c6-45d1-af5d-156e54c9e66d,2025-11-17T19:18:17.100340,resource_access,medium,10.0.0.50,192.168.1.101,8cfae237-f56e-445e-a45a-451be7302260,/api/reports,write,allowed,,10.0,766277,4250,SSH
ccf735aa-edf5-40c8-9dfa-6cdd03cf50b9,2025-11-17T20:49:06.099873,data_access,low,10.0.0.50,198.51.100.23,e26e3396-bd34-43b7-91e7-2fc56c36f2c6,/api/admin/config,read,allowed,,10.0,626827,282,RDP
13be7adf-945f-4b88-b7b1-73553451e6ee,2025-11-17T21:12:53.101082,admin_action,low,10.0.0.50,192.168.1.101,c1bb9511-3974-4188-8d60-5309c0147da7,/api/data/secure,update,allowed,,10.0,653217,2728,SSH
1bcefd39-a297-48a6-a28e-9de679589fc3,2025-11-17T22:05:48.099046,policy_violation,low,172.16.0.100,192.168.1.101,61b10c27-c2e0-4a19-91cd-fce127a18ef2,/api/billing,write,allowed,,10.0,945991,3193,RDP
0f0b0b2a-5b53-4bfc-9773-c93d75ed5a6e,2025-11-17T22:21:22.101354,admin_action,medium,10.0.0.50,172.16.0.100,8f373013-bdcc-4fbd-bce6-bb1fc2a1e7f4,/api/admin/config,delete,allowed,,10.0,30437,4940,HTTPS
9bc184ef-4e25-413e-b46e-137bbd1c661c,2025-11-17T22:49:04.101826,authentication,low,192.168.1.100,198.51.100.23,21322e77-b2c0-41b0-95ef-d19c437a7b07,/api/settings,list,allowed,,10.0,15040,3234,RDP
d2a8c2e1-6acb-4813-8687-d342337e0620,2025-11-17T22:52:24.099835,authentication,low,198.51.100.23,192.168.1.100,3d44d221-703c-4d0f-8cbd-546f58371fa7,/api/billing,read,allowed,,10.0,819954,1448,HTTPS
44686896-c12a-4c03-828a-a2b8e04890ff,2025-11-18T01:35:40.101150,suspicious_activity,medium,10.0.0.50,192.168.1.101,7b19563a-ffe7-47c2-aef5-18d1b36f1785,/api/billing,list,allowed,,25.0,36677,1777,RDP
9a5f0d1e-05d5-4498-a2ae-27d7bc65350a,2025-11-18T02:58:53.099719,authentication,medium,192.168.1.101,172.16.0.100,86469af0-e461-470e-ab41-613057052eb7,/api/billing,write,allowed,,25.0,10977,300,SSH
30167e5a-36e2-4323-a4b6-fc806833279a,2025-11-18T05:11:14.099414,admin_action,low,192.168.1.100,100.64.0.50,cab6aee5-7cba-4607-bd08-7cc3ab053235,/api/admin/config,delete,allowed,,25.0,583996,4018,RDP
4ca637b0-a69c-4ad6-a421-65f650008dde,2025-11-18T08:32:50.099605,admin_action,low,10.0.0.50,192.168.1.100,3b1027c3-5c30-4667-80e7-71e2525ec1a3,/api/reports,update,allowed,,10.0,84721,2554,HTTPS
9a75f918-8115-4ae1-9813-041e161dfdaa,2025-11-18T12:04:17.099288,data_access,medium,192.168.1.101,172.16.0.100,1c8fe2e7-0e26-496e-a71b-3dc926484925,/api/settings,create,allowed,,10.0,893119,4568,HTTP
154ddf07-b4ea-494c-a8fa-94021682d086,2025-11-18T12:27:50.099574,authentication,high,203.0.113.45,192.168.1.100,dd8e2736-bbc2-4b76-87c7-e41695ca4ecd,/api/users,read,blocked,anomalous_access,10.0,46284,849,HTTPS
f7356aca-004c-411c-b7be-93270a6259b3,2025-11-18T12:34:55.102263,data_access,medium,192.168.1.102,198.51.100.23,de97868e-6099-4a2e-a0c8-9800e82c6294,/api/data/secure,update,allowed,,10.0,382029,2372,SSH
fd8f0ef1-7b27-48d4-82c1-ae25651b7bc4,2025-11-18T12:49:34.101014,policy_violation,low,10.0.0.50,192.168.1.100,c11a7336-6fc3-46fa-bd26-32c769a60f7f,/api/reports,create,allowed,,10.0,446081,3526,RDP
6cf10202-d585-4a33-ae9b-3bad91f3dfbf,2025-11-18T13:52:51.101391,resource_access,medium,198.51.100.23,100.64.0.50,4eb1ae6a-8bb9-4f4a-b8d0-316b589188d5,/api/data/secure,read,allowed,,10.0,162740,387,HTTPS
fafedabd-14da-433b-9047-8127680099ff,2025-11-18T16:39:28.100914,suspicious_activity,low,172.16.0.100,192.168.1.102,b152c3eb-7d87-4188-b4bf-9b1b531ed7b7,/api/admin/config,update,allowed,,10.0,110245,2290,SSH
1c7593fd-8df6-4dfb-b72e-19963628d7ce,2025-11-18T18:26:13.101037,data_access,low,172.16.0.100,192.168.1.101,b06a7000-e603-4922-bd8c-56a0cf5b054e,/api/settings,write,allowed,,10.0,483562,3924,HTTP
c33c1add-95f4-4450-b360-d2012f1cf5b5,2025-11-18T20:10:40.100325,data_access,low,198.51.100.23,10.0.0.50,fc01f547-55ad-438f-b521-0bfeada627cd,/api/settings,write,allowed,,10.0,381022,2907,HTTPS
1e3446d6-ea1c-4080-b1cf-25507d395255,2025-11-18T20:31:21.099674,authentication,low,192.168.1.100,100.64.0.50,ac5fcb4b-0317-45a7-9cf7-3acea49333e2,/api/admin/config,write,allowed,,10.0,104541,4406,HTTPS
22f79999-bcec-463c-8172-aa69abcf7aa4,2025-11-18T22:28:39.099666,policy_violation,low,172.16.0.100,192.168.1.101,bd92236e-c4df-461d-bd2d-57043d464d73,/api/analytics,write,allowed,,10.0,979866,3442,RDP
8244ec36-17ae-4409-b74d-6395deeab969,2025-11-18T23:24:55.102845,authentication,medium,198.51.100.23,198.51.100.23,fe38f530-39db-422e-9688-8c627d3d5f8d,/api/reports,list,allowed,,25.0,688741,1599,HTTPS
80bbc353-b66e-4080-a2d9-a4322c56c096,2025-11-18T23:57:05.099066,resource_access,medium,10.0.0.50,172.16.0.100,96b9b1b9-ae39-4ede-9309-1e213977cf49,/api/reports,create,allowed,,25.0,371853,2801,RDP
